dataset,BernoulliNB,ComplementNB,"DW-NB(k=15,CV-λ)","DW-NB(k=15,λ=0.5)","DW-NB(k=30,λ=0.5)","DW-NB(k=5,λ=0.5)",DW-NB(w1-only),DW-NB(w2-only),DW-NB(w3-only),GaussianNB,MultinomialNB,NB+kNN-Ensemble
eeg-eye-state,0.020024004942116806,0.013895380086065124,0.010343361059130635,0.10951074458987084,0.11800115177741655,0.07901227804297462,0.10940562898091148,0.11083800876470877,0.10471727398461307,0.10283587620938095,0.0001809070033563793,0.017258097836429318
gas-drift,0.010043036526475143,0.009122492607246789,0.0023504274295771174,0.013019102955194999,0.012822985009672619,0.01301396625834669,0.013336903370297503,0.013350257830312977,0.013521844208022387,0.010741639003612361,0.011785406642410031,0.006661831038864048
gina_agnostic,0.022542550824180576,0.02331057694869839,0.018472347478313087,0.022712279369859707,0.02147879891531732,0.023589268675538382,0.022271649754616346,0.022276769986509588,0.022706546981652823,0.021899184910305347,0.023305995745053244,0.018099791318358083
glass,0.05528493867494321,0.08482182472150239,0.03414624126377609,0.10265551432786785,0.10265551432786785,0.10643112939615619,0.09046721499352965,0.09907131216219953,0.10436915223550736,0.18706428078521795,0.08068363431378744,0.08231481023222155
har,0.010690879960708407,0.011499431011493965,0.005593725798872259,0.0312621726906196,0.03560928329960271,0.03680274252829112,0.032101598555459195,0.03207454328207974,0.03178875967953891,0.03665778132518613,0.011994606405224003,0.013001677860049922
heart-statlog,0.0650876025445448,0.0412693056476114,0.05744677040157512,0.05506915905571397,0.04823504375027784,0.06435954963774478,0.05907972358643531,0.05963654171193102,0.05223808395551357,0.06367036315882346,0.04528747673422515,0.04156853199172304
ionosphere,0.09094983053673833,0.049770928986876024,0.02657589108724966,0.023942408069677998,0.030404607113264433,0.0376714769530853,0.02474078374400389,0.024033748032115915,0.02754346185291789,0.02864002990482142,0.04640127794532468,0.026415035276112917
iris,0.05995934905791453,0.0034493387907827073,0.03924446437299996,0.04560151379044643,0.041559043514882626,0.041718656308112285,0.04636786590489125,0.04273854981757497,0.046982605283595595,0.0485272124744911,0.07891927438365504,0.03782734662956959
isolet,0.012128304114636744,0.011452537152897693,0.01279229461716615,0.015423332147948533,0.015184741509774669,0.017076775112095297,0.01594932226475558,0.015917925594047564,0.016501672251308386,0.013669138739243534,0.004920642477805137,0.01113326279791967
kc1,0.02458901740207406,0.03564574341702343,0.010679543144267892,0.022426903480364965,0.023976080727395727,0.022364862247995946,0.022192383865953378,0.021792421862502524,0.023732941971542593,0.023403208177441643,0.01603208055433948,0.01911767946285984
letter,0.00999190315810907,0.009655864441832257,0.005710191410849138,0.009340458187255603,0.007629220470100425,0.006224834341459928,0.009722167490640048,0.01013301598953331,0.00700630492428721,0.013040729343702743,0.012869774857908946,0.0069101884080508364
madelon,0.04313422348376044,0.02919233279590974,0.02667764693017924,0.027306078988271622,0.0236435260481167,0.0318374837049869,0.02446870430145517,0.02434420035746511,0.02843301933852227,0.022929751887382117,0.029192332795908913,0.02318753689100724
mc1,0.016655137643427124,0.012594525462321168,0.0011917029212535743,0.009106185411421611,0.009391986911160005,0.008888922033280797,0.009512645705561769,0.009552269432229747,0.009606138450252747,0.010869307255133428,0.004673635565927556,0.005669137601327122
mfeat-factors,0.021254960595255896,0.013325786508264681,0.005469379024282264,0.017523447942319973,0.017832756988939356,0.021165508459975647,0.016519855339583722,0.01646304515470938,0.016744856754080398,0.01821041814399146,0.011208768713191222,0.0078001957979653615
mfeat-karhunen,0.020237962801260053,0.01708391807696808,0.0052758642866041535,0.007474693532319564,0.009394718885959202,0.010496625800842563,0.011980374430667278,0.011863492996768442,0.006507498662752196,0.011756138102778263,0.018793884576240042,0.007763324917547176
mozilla4,0.011662752931079922,0.010680400057881451,0.00650788344958323,0.006745759638886878,0.0059689375367659794,0.007216841032850133,0.007397994230694004,0.00657817191891099,0.008208633578598626,0.011767898611534194,0.009007350126155356,0.008447663886270117
optdigits,0.006194019905738215,0.011853743939024813,0.0044976793985724225,0.02005382829607376,0.022139912851906498,0.020870200291200455,0.02008699311543423,0.019765730095129354,0.02109425804472902,0.032990718128519114,0.0068973826630664556,0.015539196303958206
