dataset,BernoulliNB,ComplementNB,"DW-NB(k=15,CV-λ)","DW-NB(k=15,λ=0.5)","DW-NB(k=30,λ=0.5)","DW-NB(k=5,λ=0.5)",DW-NB(w1-only),DW-NB(w2-only),DW-NB(w3-only),GaussianNB,MultinomialNB,NB+kNN-Ensemble
climate-model-simulation-crashes,0.04108590568300802,0.041745016321113916,0.013212675261352573,0.029250595168176356,0.024457806375923787,0.044314166584273174,0.02413473224442033,0.02203496317912308,0.03609878960173333,0.025697273863722555,0.01391944336893807,0.02203496317912308
corporate_credit_ratings,0.015167622374555536,0.019599360116408355,0.016763833866271952,0.016232550444863984,0.018434194204472034,0.02264987583995842,0.018190379178201318,0.018789284859384914,0.020112014986733744,0.01673875710533972,0.01641745864293017,0.016644949704571473
default-of-credit-card-clients,0.009956857775149439,0.00889973535802508,0.009525111139940812,0.007327257546969072,0.007196659656441664,0.008945997085041619,0.007398501804795382,0.007380727120770513,0.008171938512261735,0.031120117588468377,0.0002354667652419619,0.007380727120770513
diabetes,0.05490809668153785,0.05331556558261079,0.05324246115717118,0.05035723586409761,0.04278950351248278,0.04757784745018205,0.0506030081031046,0.0531101701753942,0.04586585002583886,0.052561866128425304,0.004570105179480313,0.0531101701753942
ecoli,0.06240692309302027,0.017493059081024463,0.030600784757457367,0.030600784757457367,0.030600784757457367,0.030600784757457367,0.030600784757457367,0.030600784757457367,0.030600784757457367,0.12218706210697354,0.0020145197708131336,0.03587652182989262
eeg-eye-state,0.016851413788277418,0.014013683906826146,0.03839302013770461,0.1148319864891486,0.1336619804815854,0.07391184388862061,0.11372295502170328,0.11153245109932057,0.11799497139288433,0.05645300659439474,0.00043042645070533506,0.11188982542222159
gas-drift,0.01118927919837906,0.010289710977916812,0.002577527649713969,0.01199321279946682,0.011840092947427001,0.012123577846440076,0.012179026525757709,0.012179026525757709,0.012410624094371884,0.012030055642647572,0.016718189217446864,0.007156926094063076
gina_agnostic,0.020788779346816638,0.025730612290210002,0.024210550622338126,0.02220448536702864,0.022036807325197853,0.024087172206514233,0.022776376110776046,0.022776376110776046,0.022872628783798237,0.022158557003839733,0.025458906078855235,0.02234913513805498
glass,0.08046137299585693,0.08373728076921032,0.07131166236753667,0.13492919579686694,0.13492919579686694,0.12815984154414267,0.1308707063636545,0.10779091295930958,0.1278189253297095,0.1477735278660389,0.09262067866980837,0.12675814285301662
har,0.009555092365804147,0.015750266959889247,0.005597181764717524,0.03304962548511615,0.036387155837456504,0.0382205980772061,0.033208982839890204,0.033208982839890204,0.0329729947456324,0.03713299981442234,0.014094896976438507,0.025934907054138312
heart-statlog,0.06653446013847222,0.08425501229942212,0.07626777662472628,0.06985282114790722,0.07435848500662014,0.07378515298533099,0.07626777662472628,0.07600477752096327,0.06779342741511689,0.07647533262237728,0.07211515814837909,0.07600477752096327
ionosphere,0.09167570036058005,0.05443959718572542,0.026523604543245562,0.025790173303122322,0.024898959037937343,0.043127252842802416,0.025790173303122322,0.02007347629912412,0.026347044741685123,0.02151546279496183,0.03108567971157601,0.02007347629912412
iris,0.1016095010408213,0.004563171226794141,0.059971361670235354,0.05595768991690572,0.05595768991690572,0.05595768991690572,0.05595768991690572,0.053619524214762106,0.05595768991690572,0.05595768991690572,0.07978006708126315,0.053619524214762106
isolet,0.011848521972893229,0.011090604901841078,0.012672025487378464,0.016408483182689435,0.016006608794012278,0.019175522859748675,0.017110650810490676,0.017091829497113607,0.01737734362844406,0.014845969728064555,0.012078919773449466,0.013582510013563634
kc1,0.02044602802675236,0.025446472622257,0.025501179771357744,0.023328068872932824,0.023072998106149673,0.023128970261435292,0.02333596537613561,0.022794834601150577,0.024267585982730353,0.022622050882978136,0.014976136688188212,0.022794834601150577
letter,0.010023556449751858,0.009308856501733197,0.00618525722709656,0.010558973566252112,0.010011452803203313,0.006064844476681978,0.01038140930898717,0.010894309423491946,0.00895350248975526,0.014571812943059767,0.013526405803588734,0.008823182962762516
madelon,0.042788277029671425,0.03117482783303867,0.020376798252692778,0.03053869633660814,0.030263391291021832,0.026939399411802255,0.02708971735481771,0.027112119031178945,0.03003769846712916,0.02595992517092655,0.03117482783303867,0.027112119031178945
