dataset,BernoulliNB,ComplementNB,"DW-NB(k=15,CV-λ)","DW-NB(k=15,λ=0.5)","DW-NB(k=30,λ=0.5)","DW-NB(k=5,λ=0.5)",DW-NB(w1-only),DW-NB(w2-only),DW-NB(w3-only),GaussianNB,MultinomialNB,NB+kNN-Ensemble
heart-statlog,0.22031058157196098,0.0704872412135446,0.2661198013759952,0.37475720873717794,0.18974240883996366,0.7074883924103709,0.3607584727938864,0.3596322634643191,0.37206400419988417,0.28102099775977973,0.07155970236344986,0.18225404834479147
ionosphere,0.6099728252548973,0.012201716917479751,0.5507818067727933,0.4449089161567436,0.4305138013532141,0.5256420428372501,0.4320856897409538,0.4313914186731451,0.43455367381395976,0.5001390279495812,0.01422881202095571,0.3237891301414352
iris,0.11998903656172641,0.00719122568552957,0.12033634467398469,0.09847840704046379,0.10020035697030248,0.11422492191113906,0.09797357778189345,0.09563784440261962,0.10276566628326676,0.14748909410346442,0.011379219567907608,0.0767566789545073
isolet,0.2003802406127071,0.012081330890016895,0.06083624869710549,0.4241523619940123,0.43566927616843,0.44592230356634166,0.42450946282000945,0.4241906602442195,0.42907998375361256,0.4860652548240163,0.08744586259132628,0.07061186957600644
kc1,0.4197528945461261,0.009649557192367196,0.1984372816101964,0.2691527601095625,0.247935393626099,0.29834368460012656,0.2707396730893572,0.2675160175788798,0.27896106201273047,0.41976745947563404,0.007883348425404009,0.14699241141383868
letter,0.04898398540538507,0.00016482140764690652,0.021767825497513094,0.04163424166897415,0.042200784295034356,0.04569067311227032,0.041504198366015974,0.04230685793238463,0.0403097823035224,0.09255702834585056,0.0035739717439469787,0.014217411491742982
madelon,0.09841243238537008,0.0030053849794858273,0.03816817672054189,0.042518772325687355,0.03833677975404866,0.10909199421768653,0.0437053861077975,0.04374235895764784,0.04100286906211388,0.0740576773126627,0.0030053849794863204,0.025973040034251094
mc1,0.36635598466039565,0.06855738779792231,0.026556566813201742,0.23611911396663357,0.25283068616933074,0.23190528936914082,0.2296200531493983,0.23654414929938375,0.23351660787511966,0.3126261632768817,0.04740408873888774,0.03070301922875214
mfeat-factors,0.44914378153561624,0.016912874300041045,0.0890760289329717,0.6074258630778061,0.6012214763327473,0.6487638674982968,0.606689981132078,0.60654850753436,0.6094890209701572,0.6716566894783502,0.0930434340728489,0.12514832349307295
mfeat-karhunen,0.16490022477121508,0.002193892330757581,0.10464783101214559,0.17091120924552353,0.1601161304838111,0.21798734113742485,0.17009065534657117,0.1702811182134652,0.16839598925441585,0.2708982234084099,0.018011422180287975,0.11473276116437141
