dataset,classifier,metric,mean,std
USPS,GaussianNB,ece,0.21563323827051226,0.012258427411744977
USPS,GaussianNB,geometric_mean,0.7348337043463773,0.017095125749471505
USPS,GaussianNB,log_loss,6.447627940174049,0.3689048643449759
USPS,GaussianNB,macro_f1,0.7562059498501825,0.014963581945115788
USPS,GaussianNB,mcc,0.7584650533524813,0.014811681867031972
USPS,GaussianNB,nb_knn_agreement_rate,,
USPS,GaussianNB,predict_time_per_sample_ms,0.07482811757348712,0.02627450198063864
USPS,GaussianNB,selected_lambda,,
USPS,GaussianNB,weighted_f1,0.7786549326948758,0.013122609456915346
USPS,MultinomialNB,accuracy,0.8398575182008635,0.00647523094744963
USPS,MultinomialNB,auc_roc,0.9824739570556604,0.0020705103317425226
USPS,MultinomialNB,balanced_accuracy,0.827640810648588,0.0063377555151817085
USPS,MultinomialNB,brier_score,0.27676029156195786,0.008814965659504138
USPS,MultinomialNB,ece,0.12415017170677696,0.006095518037571737
USPS,MultinomialNB,geometric_mean,0.8219654806915985,0.007399459966396476
USPS,MultinomialNB,log_loss,1.220245615204203,0.09856460965884094
USPS,MultinomialNB,macro_f1,0.8282202175986952,0.006578769606233384
USPS,MultinomialNB,mcc,0.8216343382125224,0.006982947515987636
USPS,MultinomialNB,nb_knn_agreement_rate,,
USPS,MultinomialNB,predict_time_per_sample_ms,0.009877342997978,0.008446360591192874
USPS,MultinomialNB,selected_lambda,,
USPS,MultinomialNB,weighted_f1,0.8410168170127555,0.0062677930899917335
USPS,NB+kNN-Ensemble,accuracy,0.8372747896338992,0.011369953522680859
USPS,NB+kNN-Ensemble,auc_roc,0.9924733573340699,0.001145474128256176
USPS,NB+kNN-Ensemble,balanced_accuracy,0.8150312978003486,0.01331511182132202
USPS,NB+kNN-Ensemble,brier_score,0.16675946216007217,0.01095328146984968
USPS,NB+kNN-Ensemble,ece,0.05776022808097636,0.006937232217955444
USPS,NB+kNN-Ensemble,geometric_mean,0.798067110339721,0.014221372592727287
USPS,NB+kNN-Ensemble,log_loss,0.4010053507795207,0.062201310160423746
USPS,NB+kNN-Ensemble,macro_f1,0.8153701718761376,0.012850427724647064
USPS,NB+kNN-Ensemble,mcc,0.8196369486968271,0.012740645953128762
USPS,NB+kNN-Ensemble,nb_knn_agreement_rate,,
USPS,NB+kNN-Ensemble,predict_time_per_sample_ms,1.1549435861659967,0.09811239199881225
USPS,NB+kNN-Ensemble,selected_lambda,,
USPS,NB+kNN-Ensemble,weighted_f1,0.8346361648576959,0.011153869767494008
artificial-characters,BernoulliNB,accuracy,0.2525906070369596,0.01566458003268964
artificial-characters,BernoulliNB,auc_roc,0.7242754404586839,0.01267780744337145
artificial-characters,BernoulliNB,balanced_accuracy,0.2502338908451223,0.014650875402158937
artificial-characters,BernoulliNB,brier_score,0.8321627901949515,0.00871329281999551
artificial-characters,BernoulliNB,ece,0.07705087652579024,0.01749020964685412
artificial-characters,BernoulliNB,geometric_mean,0.0,0.0
artificial-characters,BernoulliNB,log_loss,1.9813901446868243,0.043993554019030504
artificial-characters,BernoulliNB,macro_f1,0.2101023636861822,0.013020658075685468
artificial-characters,BernoulliNB,mcc,0.17215187577069543,0.017609461718698854
artificial-characters,BernoulliNB,nb_knn_agreement_rate,,
artificial-characters,BernoulliNB,predict_time_per_sample_ms,0.013029050976526669,0.004389830308064088
artificial-characters,BernoulliNB,selected_lambda,,
artificial-characters,BernoulliNB,weighted_f1,0.22336315349168645,0.014033309291127217
artificial-characters,ComplementNB,accuracy,0.21481654339113448,0.011496983149832102
artificial-characters,ComplementNB,auc_roc,0.7047446626755122,0.00904652230104565
artificial-characters,ComplementNB,balanced_accuracy,0.20907258791475475,0.01327085402119641
artificial-characters,ComplementNB,brier_score,0.897743387320973,8.957946601498233e-05
artificial-characters,ComplementNB,ece,0.11209458981527029,0.011495694563868225
artificial-characters,ComplementNB,geometric_mean,0.0,0.0
artificial-characters,ComplementNB,log_loss,2.2914052245425736,0.00044135444628533467
artificial-characters,ComplementNB,macro_f1,0.1457046510998618,0.010649238324131513
artificial-characters,ComplementNB,mcc,0.13178596771349235,0.013908519586581231
artificial-characters,ComplementNB,nb_knn_agreement_rate,,
artificial-characters,ComplementNB,predict_time_per_sample_ms,0.008670255745184891,0.0029317351527105655
artificial-characters,ComplementNB,selected_lambda,,
artificial-characters,ComplementNB,weighted_f1,0.1511981034929685,0.009692318164663498
artificial-characters,"DW-NB(k=15,CV-λ)",accuracy,0.9309063482905943,0.009016824163466398
artificial-characters,"DW-NB(k=15,CV-λ)",auc_roc,0.9934517367090614,0.0015777722435943865
artificial-characters,"DW-NB(k=15,CV-λ)",balanced_accuracy,0.9307685516775166,0.009267004058425163
artificial-characters,"DW-NB(k=15,CV-λ)",brier_score,0.2101068607597342,0.009444634083900656
artificial-characters,"DW-NB(k=15,CV-λ)",ece,0.20379175725806084,0.005745088876934732
artificial-characters,"DW-NB(k=15,CV-λ)",geometric_mean,0.9299631112102968,0.009299910231231842
artificial-characters,"DW-NB(k=15,CV-λ)",log_loss,0.4710318248599036,0.060117001262912806
artificial-characters,"DW-NB(k=15,CV-λ)",macro_f1,0.92984651594621,0.009602780778279318
artificial-characters,"DW-NB(k=15,CV-λ)",mcc,0.9229836409118667,0.010044386388838545
artificial-characters,"DW-NB(k=15,CV-λ)",nb_knn_agreement_rate,0.2626716641334327,0.009382525898092306
artificial-characters,"DW-NB(k=15,CV-λ)",predict_time_per_sample_ms,0.02720811808188615,0.022701217008268892
artificial-characters,"DW-NB(k=15,CV-λ)",selected_lambda,1.0,0.0
artificial-characters,"DW-NB(k=15,CV-λ)",weighted_f1,0.9309266276728125,0.008976061657837382
artificial-characters,"DW-NB(k=15,λ=0.5)",accuracy,0.7020937034602123,0.01664681749187713
artificial-characters,"DW-NB(k=15,λ=0.5)",auc_roc,0.9672520489582104,0.0018511530938324198
artificial-characters,"DW-NB(k=15,λ=0.5)",balanced_accuracy,0.7118569795316563,0.015996624907133414
artificial-characters,"DW-NB(k=15,λ=0.5)",brier_score,0.4784846718584041,0.014918645390749963
artificial-characters,"DW-NB(k=15,λ=0.5)",ece,0.17193511554703017,0.008654000033719118
artificial-characters,"DW-NB(k=15,λ=0.5)",geometric_mean,0.6891342404146579,0.01930523068221485
artificial-characters,"DW-NB(k=15,λ=0.5)",log_loss,0.9622680437622492,0.045430384240241886
artificial-characters,"DW-NB(k=15,λ=0.5)",macro_f1,0.6961069402615305,0.01616063096996452
artificial-characters,"DW-NB(k=15,λ=0.5)",mcc,0.6756092749649751,0.01808155812265602
artificial-characters,"DW-NB(k=15,λ=0.5)",nb_knn_agreement_rate,0.2626716641334327,0.009382525898092306
artificial-characters,"DW-NB(k=15,λ=0.5)",predict_time_per_sample_ms,0.06500680064057476,0.010826513447963199
artificial-characters,"DW-NB(k=15,λ=0.5)",selected_lambda,0.5,0.0
artificial-characters,"DW-NB(k=15,λ=0.5)",weighted_f1,0.7111634031148,0.016674001881134277
artificial-characters,"DW-NB(k=30,λ=0.5)",accuracy,0.655510310869011,0.015803370075843887
artificial-characters,"DW-NB(k=30,λ=0.5)",auc_roc,0.9563772442285421,0.0019243303001569081
artificial-characters,"DW-NB(k=30,λ=0.5)",balanced_accuracy,0.6657109564204563,0.014857948329457586
artificial-characters,"DW-NB(k=30,λ=0.5)",brier_score,0.5495694146371191,0.01655575797108592
artificial-characters,"DW-NB(k=30,λ=0.5)",ece,0.1955855679346071,0.01687551208308588
artificial-characters,"DW-NB(k=30,λ=0.5)",geometric_mean,0.636705824988306,0.017619953537554998
artificial-characters,"DW-NB(k=30,λ=0.5)",log_loss,1.1084908671890414,0.04172135190724053
artificial-characters,"DW-NB(k=30,λ=0.5)",macro_f1,0.6515871120697188,0.014412401398628736
artificial-characters,"DW-NB(k=30,λ=0.5)",mcc,0.626831408235759,0.01706102281213958
artificial-characters,"DW-NB(k=30,λ=0.5)",nb_knn_agreement_rate,0.26462841962620576,0.011168613507903382
artificial-characters,"DW-NB(k=30,λ=0.5)",predict_time_per_sample_ms,0.06946135994399652,0.01712884670503357
artificial-characters,"DW-NB(k=30,λ=0.5)",selected_lambda,0.5,0.0
artificial-characters,"DW-NB(k=30,λ=0.5)",weighted_f1,0.667893186049068,0.015378325642205587
artificial-characters,"DW-NB(k=5,λ=0.5)",accuracy,0.7982972067981393,0.014470923562724197
artificial-characters,"DW-NB(k=5,λ=0.5)",auc_roc,0.9798371517735246,0.002261671365240789
artificial-characters,"DW-NB(k=5,λ=0.5)",balanced_accuracy,0.8043098287255006,0.01329796046732218
artificial-characters,"DW-NB(k=5,λ=0.5)",brier_score,0.33597272026624025,0.017920702595654613
artificial-characters,"DW-NB(k=5,λ=0.5)",ece,0.11903153484794789,0.011237657417996321
artificial-characters,"DW-NB(k=5,λ=0.5)",geometric_mean,0.7938973763113941,0.01495289799831985
artificial-characters,"DW-NB(k=5,λ=0.5)",log_loss,0.7556667922129889,0.074000798603601
artificial-characters,"DW-NB(k=5,λ=0.5)",macro_f1,0.7902941772356303,0.014519522966012445
artificial-characters,"DW-NB(k=5,λ=0.5)",mcc,0.7778123254394727,0.01571720391956353
artificial-characters,"DW-NB(k=5,λ=0.5)",nb_knn_agreement_rate,0.26130122611077355,0.009439780676789756
artificial-characters,"DW-NB(k=5,λ=0.5)",predict_time_per_sample_ms,0.061716790357346264,0.016470627814769233
artificial-characters,"DW-NB(k=5,λ=0.5)",selected_lambda,0.5,0.0
artificial-characters,"DW-NB(k=5,λ=0.5)",weighted_f1,0.8015598539656926,0.014464518068945836
artificial-characters,DW-NB(w1-only),accuracy,0.9508708510707624,0.011586707806159285
artificial-characters,DW-NB(w1-only),auc_roc,0.9973636131469414,0.0012383925967881639
artificial-characters,DW-NB(w1-only),balanced_accuracy,0.9516458904236872,0.011595522507697497
artificial-characters,DW-NB(w1-only),brier_score,0.06816493612928927,0.014710502811745073
artificial-characters,DW-NB(w1-only),ece,0.02690337152889517,0.0057852280728576885
artificial-characters,DW-NB(w1-only),geometric_mean,0.9509965628558396,0.011799923893884534
artificial-characters,DW-NB(w1-only),log_loss,0.16872682203481798,0.04659528650117873
artificial-characters,DW-NB(w1-only),macro_f1,0.9482348968196735,0.012310305602196944
artificial-characters,DW-NB(w1-only),mcc,0.9453132887922827,0.012863677652651713
artificial-characters,DW-NB(w1-only),nb_knn_agreement_rate,0.2613020886242144,0.008763815872627949
artificial-characters,DW-NB(w1-only),predict_time_per_sample_ms,0.07138758120565802,0.013655088867924988
artificial-characters,DW-NB(w1-only),selected_lambda,0.5,0.0
artificial-characters,DW-NB(w1-only),weighted_f1,0.951131404228823,0.011465274323424585
artificial-characters,DW-NB(w2-only),accuracy,0.5734971661641727,0.0144345135974584
artificial-characters,DW-NB(w2-only),auc_roc,0.9468776018937305,0.0014856165981922196
artificial-characters,DW-NB(w2-only),balanced_accuracy,0.59288805109461,0.01652282930236436
artificial-characters,DW-NB(w2-only),brier_score,0.5857965066600047,0.014064087307952368
artificial-characters,DW-NB(w2-only),ece,0.15820366067794078,0.014845311071363505
artificial-characters,DW-NB(w2-only),geometric_mean,0.5486320087541399,0.020887102984350637
artificial-characters,DW-NB(w2-only),log_loss,1.1735185251173654,0.044096691192079644
artificial-characters,DW-NB(w2-only),macro_f1,0.5690756766022227,0.014761543956959836
artificial-characters,DW-NB(w2-only),mcc,0.5322967483002194,0.01649412887040374
artificial-characters,DW-NB(w2-only),nb_knn_agreement_rate,0.2793090692329955,0.011667626030422068
artificial-characters,DW-NB(w2-only),predict_time_per_sample_ms,0.07076698709626623,0.012850738479492892
artificial-characters,DW-NB(w2-only),selected_lambda,0.5,0.0
artificial-characters,DW-NB(w2-only),weighted_f1,0.5746544788949469,0.014083388542137481
artificial-characters,DW-NB(w3-only),accuracy,0.6282049561939007,0.011760861315345903
artificial-characters,DW-NB(w3-only),auc_roc,0.9571721102491114,0.0018948854777478532
artificial-characters,DW-NB(w3-only),balanced_accuracy,0.6448095589266591,0.012842094003425562
artificial-characters,DW-NB(w3-only),brier_score,0.5270386544330742,0.0136853845145096
artificial-characters,DW-NB(w3-only),ece,0.1275533205894634,0.012069020722968189
artificial-characters,DW-NB(w3-only),geometric_mean,0.6105796211870382,0.014137341505945917
artificial-characters,DW-NB(w3-only),log_loss,1.043120979232118,0.04704392680920725
artificial-characters,DW-NB(w3-only),macro_f1,0.6233091839013778,0.011679020246442653
artificial-characters,DW-NB(w3-only),mcc,0.5925907708722506,0.013424687557630165
artificial-characters,DW-NB(w3-only),nb_knn_agreement_rate,0.27069591417799593,0.009150086592423267
artificial-characters,DW-NB(w3-only),predict_time_per_sample_ms,0.07181001298536382,0.02134748917121679
artificial-characters,DW-NB(w3-only),selected_lambda,0.5,0.0
artificial-characters,DW-NB(w3-only),weighted_f1,0.631166582754535,0.01171137861101063
artificial-characters,GaussianNB,accuracy,0.260322848364387,0.01061455316943143
artificial-characters,GaussianNB,auc_roc,0.725668802068965,0.0067485347439079245
artificial-characters,GaussianNB,balanced_accuracy,0.282564647441878,0.009916296991943454
artificial-characters,GaussianNB,brier_score,1.1858340533304292,0.0210986206996811
artificial-characters,GaussianNB,ece,0.45085341044482774,0.01589613315097156
artificial-characters,GaussianNB,geometric_mean,0.17807778519040343,0.01887303253585399
artificial-characters,GaussianNB,log_loss,4.372678380836054,0.12619644022960813
artificial-characters,GaussianNB,macro_f1,0.24265824824920493,0.011355607154385322
artificial-characters,GaussianNB,mcc,0.21394609709636705,0.011466765288470519
artificial-characters,GaussianNB,nb_knn_agreement_rate,,
artificial-characters,GaussianNB,predict_time_per_sample_ms,0.02991855658400893,0.01703732918270775
artificial-characters,GaussianNB,selected_lambda,,
artificial-characters,GaussianNB,weighted_f1,0.2526533672327894,0.01156617548813837
artificial-characters,MultinomialNB,accuracy,0.18643467610703596,0.006278603724168575
artificial-characters,MultinomialNB,auc_roc,0.6948196442346655,0.00788908518999531
artificial-characters,MultinomialNB,balanced_accuracy,0.14401064858067886,0.005341804049405705
artificial-characters,MultinomialNB,brier_score,0.8723366595214317,0.0008784592115339807
artificial-characters,MultinomialNB,ece,0.03814769914199192,0.008626284542423588
artificial-characters,MultinomialNB,geometric_mean,0.0,0.0
artificial-characters,MultinomialNB,log_loss,2.1565029050674767,0.00421968404397793
artificial-characters,MultinomialNB,macro_f1,0.07846669180893633,0.005127108296090434
artificial-characters,MultinomialNB,mcc,0.09667988614268246,0.010949139960781807
artificial-characters,MultinomialNB,nb_knn_agreement_rate,,
artificial-characters,MultinomialNB,predict_time_per_sample_ms,0.00888180610293202,0.003695372323929495
artificial-characters,MultinomialNB,selected_lambda,,
artificial-characters,MultinomialNB,weighted_f1,0.09496654647222579,0.005704181813341823
artificial-characters,NB+kNN-Ensemble,accuracy,0.4655507339989381,0.010332977034706379
artificial-characters,NB+kNN-Ensemble,auc_roc,0.9420602082123729,0.002706898980881656
artificial-characters,NB+kNN-Ensemble,balanced_accuracy,0.48163297790142917,0.011093567911798833
artificial-characters,NB+kNN-Ensemble,brier_score,0.6274843230823139,0.009600621770355302
artificial-characters,NB+kNN-Ensemble,ece,0.13356618992908895,0.017684055837375166
artificial-characters,NB+kNN-Ensemble,geometric_mean,0.4034515795064415,0.015922697408804084
artificial-characters,NB+kNN-Ensemble,log_loss,1.168945234756238,0.029720913189350308
artificial-characters,NB+kNN-Ensemble,macro_f1,0.48194744634798,0.010466655785420389
artificial-characters,NB+kNN-Ensemble,mcc,0.45157512410814543,0.010165329577514457
artificial-characters,NB+kNN-Ensemble,nb_knn_agreement_rate,,
artificial-characters,NB+kNN-Ensemble,predict_time_per_sample_ms,0.07098815965496225,0.013242292675594038
artificial-characters,NB+kNN-Ensemble,selected_lambda,,
artificial-characters,NB+kNN-Ensemble,weighted_f1,0.5006560590047706,0.009585215775553784
banknote-authentication,BernoulliNB,accuracy,0.8447476991431291,0.011998775433990408
banknote-authentication,BernoulliNB,auc_roc,,
banknote-authentication,BernoulliNB,balanced_accuracy,0.8485872841567407,0.011740775676582263
banknote-authentication,BernoulliNB,brier_score,0.24287184478935667,0.018158768758945017
banknote-authentication,BernoulliNB,ece,0.0654545261104286,0.021437979366560413
banknote-authentication,BernoulliNB,geometric_mean,0.8469200745511596,0.01162321368977242
banknote-authentication,BernoulliNB,log_loss,0.40274887665760206,0.02852767355063157
banknote-authentication,BernoulliNB,macro_f1,0.8439578183934302,0.011812446929104407
banknote-authentication,BernoulliNB,mcc,0.6951698967612171,0.023625295168517732
banknote-authentication,BernoulliNB,nb_knn_agreement_rate,,
banknote-authentication,BernoulliNB,predict_time_per_sample_ms,0.04927563154613242,0.011133262978691928
banknote-authentication,BernoulliNB,selected_lambda,,
banknote-authentication,BernoulliNB,weighted_f1,0.8449734154870061,0.011951371418666397
banknote-authentication,ComplementNB,accuracy,0.7362001481011319,0.0381083474269643
banknote-authentication,ComplementNB,auc_roc,,
banknote-authentication,ComplementNB,balanced_accuracy,0.7266948107974855,0.03936232954397531
banknote-authentication,ComplementNB,brier_score,0.4634109335469166,0.0035783128761709567
banknote-authentication,ComplementNB,ece,0.20556865698012533,0.0388995632388863
banknote-authentication,ComplementNB,geometric_mean,0.7207767976754366,0.041416642793906826
banknote-authentication,ComplementNB,log_loss,0.6563647304713709,0.003582054571175399
banknote-authentication,ComplementNB,macro_f1,0.7283252269962134,0.03990531046322763
banknote-authentication,ComplementNB,mcc,0.46292673198323264,0.07888588917081872
banknote-authentication,ComplementNB,nb_knn_agreement_rate,,
banknote-authentication,ComplementNB,predict_time_per_sample_ms,0.00334241087728855,0.0016511777135250127
banknote-authentication,ComplementNB,selected_lambda,,
banknote-authentication,ComplementNB,weighted_f1,0.7333675877755609,0.03887033193238205
banknote-authentication,"DW-NB(k=15,CV-λ)",accuracy,0.9985401459854014,0.0030776424916480988
banknote-authentication,"DW-NB(k=15,CV-λ)",auc_roc,,
banknote-authentication,"DW-NB(k=15,CV-λ)",balanced_accuracy,0.9986842105263157,0.0027739277720775033
banknote-authentication,"DW-NB(k=15,CV-λ)",brier_score,0.00401892967179391,0.004589735124896598
banknote-authentication,"DW-NB(k=15,CV-λ)",ece,0.0065353793832700294,0.0018809695487604476
banknote-authentication,"DW-NB(k=15,CV-λ)",geometric_mean,0.9986798535597565,0.0027831130640884184
banknote-authentication,"DW-NB(k=15,CV-λ)",log_loss,0.02289726463919338,0.050548938594436967
banknote-authentication,"DW-NB(k=15,CV-λ)",macro_f1,0.9985247402142896,0.00311012070886461
banknote-authentication,"DW-NB(k=15,CV-λ)",mcc,0.9970710833292141,0.006174698504347151
banknote-authentication,"DW-NB(k=15,CV-λ)",nb_knn_agreement_rate,0.8382418279911139,0.03621672329888852
banknote-authentication,"DW-NB(k=15,CV-λ)",predict_time_per_sample_ms,0.01854260869326449,0.024125535121112682
banknote-authentication,"DW-NB(k=15,CV-λ)",selected_lambda,0.8800000000000001,0.06324555320336758
banknote-authentication,"DW-NB(k=15,CV-λ)",weighted_f1,0.9985412463976238,0.0030753226189896856
banknote-authentication,"DW-NB(k=15,λ=0.5)",accuracy,0.9963503649635037,0.005161363366325161
banknote-authentication,"DW-NB(k=15,λ=0.5)",auc_roc,,
banknote-authentication,"DW-NB(k=15,λ=0.5)",balanced_accuracy,0.9967105263157896,0.00465201829727987
banknote-authentication,"DW-NB(k=15,λ=0.5)",brier_score,0.009247147365971351,0.007061504069065325
banknote-authentication,"DW-NB(k=15,λ=0.5)",ece,0.01109366198608494,0.003678939699225132
banknote-authentication,"DW-NB(k=15,λ=0.5)",geometric_mean,0.9966952185462279,0.004677838848822093
banknote-authentication,"DW-NB(k=15,λ=0.5)",log_loss,0.02430579529136258,0.033895843548919065
banknote-authentication,"DW-NB(k=15,λ=0.5)",macro_f1,0.9963139920418644,0.005210785369852188
banknote-authentication,"DW-NB(k=15,λ=0.5)",mcc,0.9927031543173938,0.010295447173712126
banknote-authentication,"DW-NB(k=15,λ=0.5)",nb_knn_agreement_rate,0.8382418279911139,0.03621672329888852
banknote-authentication,"DW-NB(k=15,λ=0.5)",predict_time_per_sample_ms,0.08788089495652848,0.03436656733332127
banknote-authentication,"DW-NB(k=15,λ=0.5)",selected_lambda,0.5,0.0
banknote-authentication,"DW-NB(k=15,λ=0.5)",weighted_f1,0.9963540562379866,0.0051552570264950465
banknote-authentication,"DW-NB(k=30,λ=0.5)",accuracy,0.9905162382312493,0.006926574032065228
banknote-authentication,"DW-NB(k=30,λ=0.5)",auc_roc,,
banknote-authentication,"DW-NB(k=30,λ=0.5)",balanced_accuracy,0.9911323577199334,0.0065402716220212195
banknote-authentication,"DW-NB(k=30,λ=0.5)",brier_score,0.025492362991309282,0.0074629124499601285
banknote-authentication,"DW-NB(k=30,λ=0.5)",ece,0.02615140609348398,0.008529092214937858
banknote-authentication,"DW-NB(k=30,λ=0.5)",geometric_mean,0.9910947909040267,0.006580401984622977
banknote-authentication,"DW-NB(k=30,λ=0.5)",log_loss,0.04250313027551233,0.011736499276064849
banknote-authentication,"DW-NB(k=30,λ=0.5)",macro_f1,0.9904188454458277,0.0069890650651746955
banknote-authentication,"DW-NB(k=30,λ=0.5)",mcc,0.9810188095025218,0.013770851323816608
banknote-authentication,"DW-NB(k=30,λ=0.5)",nb_knn_agreement_rate,0.8389717549984133,0.036479083146204655
banknote-authentication,"DW-NB(k=30,λ=0.5)",predict_time_per_sample_ms,0.10536498148697464,0.047753205785103864
banknote-authentication,"DW-NB(k=30,λ=0.5)",selected_lambda,0.5,0.0
banknote-authentication,"DW-NB(k=30,λ=0.5)",weighted_f1,0.9905247396872403,0.00691726340585053
banknote-authentication,"DW-NB(k=5,λ=0.5)",accuracy,0.9978102189781021,0.00352588241999746
banknote-authentication,"DW-NB(k=5,λ=0.5)",auc_roc,,
banknote-authentication,"DW-NB(k=5,λ=0.5)",balanced_accuracy,0.9980263157894737,0.0031779334969713356
banknote-authentication,"DW-NB(k=5,λ=0.5)",brier_score,0.0033709756552750512,0.0060823765654556645
banknote-authentication,"DW-NB(k=5,λ=0.5)",ece,0.0018675253329598815,0.003128576543570524
banknote-authentication,"DW-NB(k=5,λ=0.5)",geometric_mean,0.9980197803396349,0.0031884565709514134
banknote-authentication,"DW-NB(k=5,λ=0.5)",log_loss,0.018916889441335665,0.03851330515512647
banknote-authentication,"DW-NB(k=5,λ=0.5)",macro_f1,0.9977871103214344,0.003563090892205421
banknote-authentication,"DW-NB(k=5,λ=0.5)",mcc,0.9956066249938212,0.007074005822425336
banknote-authentication,"DW-NB(k=5,λ=0.5)",nb_knn_agreement_rate,0.8382418279911139,0.03621672329888852
banknote-authentication,"DW-NB(k=5,λ=0.5)",predict_time_per_sample_ms,0.06601585528278966,0.02784166340556998
banknote-authentication,"DW-NB(k=5,λ=0.5)",selected_lambda,0.5,0.0
banknote-authentication,"DW-NB(k=5,λ=0.5)",weighted_f1,0.9978118695964356,0.0035232246719825275
banknote-authentication,DW-NB(w1-only),accuracy,0.9963503649635037,0.005161363366325161
banknote-authentication,DW-NB(w1-only),auc_roc,,
banknote-authentication,DW-NB(w1-only),balanced_accuracy,0.9967105263157896,0.00465201829727987
banknote-authentication,DW-NB(w1-only),brier_score,0.00656871489837776,0.007742597734511784
banknote-authentication,DW-NB(w1-only),ece,0.00590323392002476,0.00508068592916861
banknote-authentication,DW-NB(w1-only),geometric_mean,0.9966952185462279,0.004677838848822093
banknote-authentication,DW-NB(w1-only),log_loss,0.01803770149732868,0.03351011862471457
banknote-authentication,DW-NB(w1-only),macro_f1,0.9963139920418644,0.005210785369852188
banknote-authentication,DW-NB(w1-only),mcc,0.9927031543173938,0.010295447173712126
banknote-authentication,DW-NB(w1-only),nb_knn_agreement_rate,0.8382418279911139,0.03621672329888852
banknote-authentication,DW-NB(w1-only),predict_time_per_sample_ms,0.07606713160127407,0.033754973206896015
banknote-authentication,DW-NB(w1-only),selected_lambda,0.5,0.0
banknote-authentication,DW-NB(w1-only),weighted_f1,0.9963540562379866,0.0051552570264950465
banknote-authentication,DW-NB(w2-only),accuracy,0.9934359462604464,0.006390555290747883
banknote-authentication,DW-NB(w2-only),auc_roc,,
banknote-authentication,DW-NB(w2-only),balanced_accuracy,0.9934318377911993,0.006289483681010106
banknote-authentication,DW-NB(w2-only),brier_score,0.013826679913040579,0.007281679137481572
banknote-authentication,DW-NB(w2-only),ece,0.013900230551086579,0.003588737919031486
banknote-authentication,DW-NB(w2-only),geometric_mean,0.9934138470781733,0.006302085565196849
banknote-authentication,DW-NB(w2-only),log_loss,0.02941309563315338,0.032582317539207505
banknote-authentication,DW-NB(w2-only),macro_f1,0.9933582937798218,0.006462193007317442
banknote-authentication,DW-NB(w2-only),mcc,0.9867917738154578,0.012861336823497242
banknote-authentication,DW-NB(w2-only),nb_knn_agreement_rate,0.8360679149476355,0.03475038566655419
banknote-authentication,DW-NB(w2-only),predict_time_per_sample_ms,0.08776386279235195,0.02751159624652715
banknote-authentication,DW-NB(w2-only),selected_lambda,0.5,0.0
banknote-authentication,DW-NB(w2-only),weighted_f1,0.9934372494481046,0.00638779671310786
banknote-authentication,DW-NB(w3-only),accuracy,0.9963503649635037,0.005161363366325161
banknote-authentication,DW-NB(w3-only),auc_roc,,
banknote-authentication,DW-NB(w3-only),balanced_accuracy,0.9967105263157896,0.00465201829727987
banknote-authentication,DW-NB(w3-only),brier_score,0.00610103612553108,0.00672595001933388
banknote-authentication,DW-NB(w3-only),ece,0.00778470347390601,0.004824586882067526
banknote-authentication,DW-NB(w3-only),geometric_mean,0.9966952185462279,0.004677838848822092
banknote-authentication,DW-NB(w3-only),log_loss,0.01882526157917718,0.032592670103802374
banknote-authentication,DW-NB(w3-only),macro_f1,0.9963139920418644,0.005210785369852183
banknote-authentication,DW-NB(w3-only),mcc,0.9927031543173938,0.010295447173712127
banknote-authentication,DW-NB(w3-only),nb_knn_agreement_rate,0.8382418279911139,0.03621672329888852
banknote-authentication,DW-NB(w3-only),predict_time_per_sample_ms,0.07348435153012564,0.022829995415764342
banknote-authentication,DW-NB(w3-only),selected_lambda,0.5,0.0
banknote-authentication,DW-NB(w3-only),weighted_f1,0.9963540562379866,0.0051552570264950465
banknote-authentication,GaussianNB,accuracy,0.8382418279911139,0.036542177750843605
banknote-authentication,GaussianNB,auc_roc,,
banknote-authentication,GaussianNB,balanced_accuracy,0.8332489663054805,0.04027625653543662
banknote-authentication,GaussianNB,brier_score,0.2094198082119733,0.03650389216495941
banknote-authentication,GaussianNB,ece,0.07454142052743913,0.0265082953891223
banknote-authentication,GaussianNB,geometric_mean,0.8311499585146576,0.04385808277293739
banknote-authentication,GaussianNB,log_loss,0.3172684943514009,0.0461502218552436
banknote-authentication,GaussianNB,macro_f1,0.8346264093962057,0.03975935076465418
banknote-authentication,GaussianNB,mcc,0.6719776132645902,0.07483965375005383
banknote-authentication,GaussianNB,nb_knn_agreement_rate,,
banknote-authentication,GaussianNB,predict_time_per_sample_ms,0.01620978049313989,0.006803293824051873
banknote-authentication,GaussianNB,selected_lambda,,
banknote-authentication,GaussianNB,weighted_f1,0.8372655500713732,0.03827209185134848
banknote-authentication,MultinomialNB,accuracy,0.6363059346239289,0.021354485675036554
banknote-authentication,MultinomialNB,auc_roc,,
banknote-authentication,MultinomialNB,balanced_accuracy,0.590983606557377,0.02426930928000269
banknote-authentication,MultinomialNB,brier_score,0.4585445085328367,0.0034856459482128384
banknote-authentication,MultinomialNB,ece,0.08860070384620868,0.019490405104538436
banknote-authentication,MultinomialNB,geometric_mean,0.4227564662300341,0.06003872246261085
banknote-authentication,MultinomialNB,log_loss,0.6511536006990225,0.0035279168589114566
banknote-authentication,MultinomialNB,macro_f1,0.5293800172406284,0.04092750737728006
banknote-authentication,MultinomialNB,mcc,0.3291695901217312,0.050138167715062916
banknote-authentication,MultinomialNB,nb_knn_agreement_rate,,
