dataset,BernoulliNB,ComplementNB,"DW-NB(k=15,CV-λ)","DW-NB(k=15,λ=0.5)","DW-NB(k=30,λ=0.5)","DW-NB(k=5,λ=0.5)",DW-NB(w1-only),DW-NB(w2-only),DW-NB(w3-only),GaussianNB,MultinomialNB,NB+kNN-Ensemble
pendigits,0.00927629818644941,0.008686585543689939,0.003251781050497281,0.00590393247324734,0.007133730955972191,0.004697431593603632,0.005734158735256765,0.005734158735256765,0.006015194232602334,0.009805885418724776,0.009183194055603338,0.006749551492932512
ringnorm,0.018787618162445147,0.011850357442374998,0.004018866310485707,0.008768177404058523,0.007855163619389363,0.012824000761699764,0.008689141318480661,0.008753122739813384,0.008951392334269514,0.004018866310485707,0.0006978348371544619,0.008753122739813384
satimage,0.0195960568390161,0.005976270725538464,0.009803169852626494,0.011281675901491262,0.011527919107276881,0.008894809990472659,0.011867926615064741,0.011989582800887511,0.011007986543817301,0.015238765110795667,0.005039456219601774,0.014647990056982373
scene,0.03531170005613337,0.010052489793627793,0.015130254054589927,0.024463731839457145,0.025155286770878072,0.02270303989065107,0.024697214386533422,0.024697214386533422,0.025112134137680316,0.024909970049016492,0.01110186729647831,0.0237347162292168
segment,0.026486054653750916,0.01045553877791446,0.017201400369622602,0.023662583881207754,0.014856609150053391,0.019911328497154795,0.020488587993418596,0.02388592403643126,0.024914246292808424,0.01972747111126622,0.023802963808349693,0.018501957200374713
semeion,0.02439983628551974,0.025175687470718685,0.016865281254286553,0.021110360732538448,0.024152085592476405,0.02209047842592507,0.022697751348825037,0.022169892244649648,0.021025688272441372,0.030629345151503,0.018894984090232943,0.022404376503361058
sonar,0.09244890589705271,0.10753895038701156,0.11708676120632015,0.12797456009789582,0.1451163944963666,0.12085636525614896,0.12739244867273725,0.12739244867273725,0.11161140203513224,0.12943103781555876,0.12470171010414192,0.12739244867273725
spambase,0.014573733982479811,0.017458713134680257,0.009819001313163756,0.017306046197133423,0.016540984999870223,0.019111047526612215,0.017827071434100485,0.01788600290272969,0.01760979186565424,0.015563393400386497,0.006535382144747747,0.015377756537489136
texture,0.023180530762428965,0.013832262894625809,0.006367963896515768,0.01322823593285653,0.014515119883561418,0.011344832927803684,0.013672007288157075,0.013725633723813762,0.014266259874224172,0.018227216050694016,0.008031160617443642,0.010942709142586578
thyroid-ann,0.008648062067470175,0.03385422082737947,0.0041211320656524535,0.01192196849963508,0.012468506606502706,0.011146152453334274,0.013082905773300034,0.012848619095439278,0.011912269845188384,0.008638948437449336,0.002177242720341037,0.02889974126511865
vehicle,0.05842109609590425,0.058933812778477944,0.033068054403279035,0.04206340397785113,0.04618711740395642,0.0515548672600936,0.042150810794481665,0.04479135728131857,0.03532262371515477,0.04808296610662085,0.06720209918691945,0.04747469010735808
vowel,0.057229153431172915,0.025553758870047516,0.03928010258071348,0.043913262867240704,0.04156578952730225,0.052204841598153015,0.06026841975828807,0.04047412552246231,0.057426905068927024,0.03292096043523317,0.019747984240559166,0.030877458634640753
waveform-5000,0.021544785396419644,0.01749158527851482,0.01759292787204876,0.02098041414695564,0.0223149177806138,0.015562062131278637,0.02182760739165984,0.02181640565160893,0.020084266921592535,0.021228911104120847,0.01899239613927399,0.02181640565160893
wilt,0.0006503951806683528,0.03399247406889627,0.004692680429826508,0.004334699918281676,0.005243123888371894,0.005762152516147306,0.004548283520163079,0.004568411584639758,0.004113853226955676,0.013441789543906136,0.0006503951806683528,0.004568411584639758
wine,0.06937638169977109,0.05416145666224118,0.037497142095030744,0.037497142095030744,0.03884477215445008,0.023424278964210215,0.037497142095030744,0.037497142095030744,0.04684855792842046,0.03884477215445008,0.045372691500910195,0.037497142095030744
wine-quality-red,0.032388591028338125,0.028093726982153767,0.02859458674044391,0.026676756598933475,0.026676756598933475,0.0266481864634031,0.03310198744867481,0.029918988156135258,0.022056583187314446,0.042186706519202935,0.03365445659458596,0.02823264153037967
wine-quality-white,0.014326550835138533,0.004935706638233169,0.01561305803281351,0.014340528138037306,0.014340528138037306,0.014340528138037306,0.016836196810730456,0.015360167754386896,0.01948481082077097,0.00801316323807468,0.0004340713352238075,0.015663004608565286
